Id,source,latitude,longitude,region,country,admin1,localityName,localityQuality,observationDate,reportingDate,status,disease,serotypes,speciesDescription,sumAtRisk,sumCases,sumDeaths,sumDestroyed,sumSlaughtered,humansGenderDesc,humansAge,humansAffected,humansDeaths
219212,OIE,46.149378,5.141389,Europe,France,Rhone-Alpes,SAINT ANDRE SUR VIEUX JONC,Unknown,10/11/2016,18/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",79,1,0,0,0,,,,
219211,OIE,45.796319,4.548945,Europe,France,Rhone-Alpes,BIBOST,Unknown,10/11/2016,18/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",68,1,0,0,0,,,,
219210,OIE,47.256152,3.689382,Europe,France,Bourgogne,CORBIGNY,Unknown,09/11/2016,18/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",152,5,0,0,0,,,,
219209,OIE,47.287282,3.643423,Europe,France,Bourgogne,MARIGNY SUR YONNE,Unknown,09/11/2016,18/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",116,4,0,0,0,,,,
219208,OIE,46.631706,3.827619,Europe,France,Bourgogne,MONT,Unknown,08/11/2016,18/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",213,1,0,0,0,,,,
219207,OIE,45.987189,4.389735,Europe,France,Rhone-Alpes,Ronno,Unknown,08/11/2016,18/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",202,1,0,0,0,,,,
219206,OIE,46.482943,5.369814,Europe,France,Bourgogne,CHAMPAGNAT,Unknown,08/11/2016,18/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",149,1,0,0,0,,,,
219205,OIE,46.307595,4.032629,Europe,France,Bourgogne,BAUGY,Unknown,08/11/2016,18/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",122,1,0,0,0,,,,
219204,OIE,46.042273,6.222335,Europe,France,Rhone-Alpes,EVIRES,Unknown,08/11/2016,18/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",64,1,0,0,0,,,,
219203,OIE,46.310962,4.477637,Europe,France,Bourgogne,MATOUR,Unknown,08/11/2016,18/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",319,1,0,0,0,,,,
219202,OIE,46.19977,4.013677,Europe,France,Bourgogne,MELAY,Unknown,08/11/2016,18/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",83,1,0,0,0,,,,
219201,OIE,45.571085,5.693741,Europe,France,Rhone-Alpes,Avressieux,Unknown,08/11/2016,18/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",149,1,0,0,0,,,,
219200,OIE,45.446948,5.378859,Europe,France,Rhone-Alpes,BIZONNES,Unknown,08/11/2016,18/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",333,1,0,0,0,,,,
219199,OIE,46.052347,3.57518,Europe,France,Auvergne,Arronnes,Unknown,08/11/2016,18/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",283,2,0,0,0,,,,
219198,OIE,45.293169,4.396533,Europe,France,Rhone-Alpes,Marlhes,Unknown,08/11/2016,18/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",79,1,0,0,0,,,,
219197,OIE,45.915725,3.92451,Europe,France,Rhone-Alpes,Cremeaux,Unknown,08/11/2016,18/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",301,1,0,0,0,,,,
219196,OIE,45.455747,4.702555,Europe,France,Rhone-Alpes,Chuyer,Unknown,08/11/2016,18/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",144,1,0,0,0,,,,
219195,OIE,46.857042,5.59569,Europe,France,Franche-Comte,Bersaillin,Unknown,08/11/2016,18/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",224,1,0,0,0,,,,
219194,OIE,45.891215,3.894502,Europe,France,Rhone-Alpes,Jure,Unknown,08/11/2016,18/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",48,1,0,0,0,,,,
219193,OIE,46.876481,5.899274,Europe,France,Franche-Comte,PONT-D'HERY,Unknown,08/11/2016,18/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",69,1,0,0,0,,,,
219192,OIE,45.422821,5.308504,Europe,France,Rhone-Alpes,le Mottier,Unknown,08/11/2016,18/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",252,1,0,0,0,,,,
219191,OIE,46.84486,5.73893,Europe,France,Franche-Comte,Chamole,Unknown,08/11/2016,18/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",242,2,0,0,0,,,,
219190,OIE,43.56021,-0.272443,Europe,France,Aquitaine,GARLIN,Unknown,04/11/2016,18/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",95,1,0,0,0,,,,
219189,OIE,42.931199,2.220503,Europe,France,Languedoc-Rousillon,ESPERAZA,Unknown,04/11/2016,18/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",131,1,0,0,0,,,,
219188,OIE,46.619406,4.131063,Europe,France,Bourgogne,MARLY SUR ARROUX,Unknown,10/10/2016,18/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",305,0,0,0,0,,,,
219187,OIE,46.419794,5.348764,Europe,France,Franche-Comte,NANC LES SAINT AMOUR,Unknown,05/10/2016,18/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",3,1,0,0,0,,,,
219186,OIE,55.89514,38.776591,Europe,Russian Federation,Moskovskaya Oblast,Elektrogorsk,Unknown,14/11/2016,18/11/2016,Confirmed,African swine fever,,"domestic, swine",27,5,5,22,0,,,,
219185,OIE,51.6454,45.817,Europe,Russian Federation,Saratovskaya Oblast,Storozhevka,Unknown,13/11/2016,18/11/2016,Confirmed,African swine fever,,"domestic, swine",100,21,11,0,0,,,,
219184,OIE,51.9,42.3,Europe,Russian Federation,Tambovskaya Oblast,Uvarovskoe,Unknown,10/11/2016,18/11/2016,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,0,,,,
219183,OIE,51.11108,43.6576,Europe,Russian Federation,Saratovskaya Oblast,Elovatka,Unknown,10/11/2016,18/11/2016,Confirmed,African swine fever,,"domestic, swine",16,3,3,0,0,,,,
219182,OIE,52.22,43.35,Europe,Russian Federation,Saratovskaya Oblast,Agros,Unknown,08/11/2016,18/11/2016,Confirmed,African swine fever,,"wild, wild boar",,4,0,4,0,,,,
219181,OIE,56.09,42.5,Europe,Russian Federation,Vladimirskaya Oblast,Chulkovskoe,Unknown,07/11/2016,18/11/2016,Confirmed,African swine fever,,"wild, wild boar",,1,0,1,0,,,,
219180,OIE,47.654021,30.164192,Europe,Ukraine,Odes'ka,Kokhivka,Unknown,13/11/2016,17/11/2016,Confirmed,African swine fever,,"domestic, swine",5755,104,104,0,0,,,,
219179,OIE,54.9945,12.1665,Europe,Denmark,Storstroem,Kalvehave,Unknown,10/11/2016,17/11/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, gull",,2,2,0,0,,0,,
219178,OIE,55.616,12.0575,Europe,Denmark,Roskilde,Darup,Unknown,10/11/2016,17/11/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, tufted duck",,8,8,0,0,,,,
219177,OIE,4.984795,6.920082,Africa,Nigeria,Rivers,Ikwere,Unknown,14/11/2016,17/11/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",2000,196,196,1804,0,,,,
219176,National authorities,35.457623,134.176797,Asia,Japan,Tottori,Tottorisi,Centroid Admin2,15/11/2016,21/11/2016,Confirmed,Influenza - Avian,H5N6 HPAI,"wild, teal",,1,,,,,0,,
219175,National authorities,32.072128,130.415854,Asia,Japan,Kagosima,Izumisi,Centroid Admin2,14/11/2016,18/11/2016,Confirmed,Influenza - Avian,H5N6 HPAI,"wild, unspecified bird",,1,,,,,0,,
219174,National authorities,39.671954,140.076242,Asia,Japan,Akita,Akita,Exact,17/11/2016,17/11/2016,Confirmed,Influenza - Avian,H5N6 HPAI,"wild, black swan",,1,1,,,,0,,
219172,National authorities,39.671954,140.076242,Asia,Japan,Akita,Akita,Unknown,15/11/2016,15/11/2016,Confirmed,Influenza - Avian,H5N6 HPAI,"wild, black swan",,1,1,,,,0,,
219162,National authorities,54.19,13.18,Europe,Germany,Mecklenburg-Vorpommern,Sundhagen,Exact,,18/11/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken, domestic, duck, domestic, pigeon",74,,,,,,0,,
219161,National authorities,54.37,12.77,Europe,Germany,Mecklenburg-Vorpommern,Glöwitz,Unknown,15/11/2016,18/11/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken, domestic, pigeon, domestic, duck",121,,,,,,0,,
219160,National authorities,51.37,9.06,Europe,Germany,Hessen,Twistestause lake,Unknown,16/11/2016,18/11/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, wild duck",,1,1,,,,0,,
219153,National authorities,46.4697,19.7711,Europe,Hungary,Bacs-kiskun,Kiskunmajsa,Exact,,18/11/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, goose",6135,3500,1000,5135,,,0,,
219152,National authorities,46.4664,19.7564,Europe,Hungary,Bacs-kiskun,Kiskunmajsa,Unknown,15/11/2016,18/11/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",17000,3500,1500,15500,,,0,,
219151,National authorities,26.829805,110.678293,Asia,China,Hunan Sheng,Wugang City,Centroid Admin2,18/11/2016,21/11/2016,Confirmed,Influenza - Avian,H5N6 HPAI,,,,,,,Female,47,1,1
219129,OIE,46.5,6.62,Europe,Switzerland,Vaud,Lac Leman,Exact,14/11/2016,16/11/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, gull, wild, tufted duck",,2,2,0,0,,,,
219128,OIE,47.07,7.18,Europe,Switzerland,Bern,Bielersee,Exact,13/11/2016,16/11/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, gull",,1,1,0,0,,,,
219127,OIE,46.8,6.72,Europe,Switzerland,Vaud,Lac de Neuchâtel,Exact,13/11/2016,16/11/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, tufted duck, wild, gull",,2,2,0,0,,,,
219126,OIE,47.192875,31.864039,Europe,Ukraine,Mykolayivs'ka,Sebyne,Exact,08/11/2016,16/11/2016,Confirmed,African swine fever,,"domestic, swine",200,1,1,0,0,,,,
219125,OIE,49.702685,27.143785,Europe,Ukraine,Khmel'nyts'ka,Voronkivtsi,Exact,13/11/2016,16/11/2016,Confirmed,African swine fever,,"domestic, swine",7748,4,4,0,0,,,,
219124,OIE,48.832801,27.262833,Europe,Ukraine,Khmel'nyts'ka,Nova Ushytsya,Exact,08/11/2016,16/11/2016,Confirmed,African swine fever,,"domestic, swine",20,16,16,4,0,,,,
219123,OIE,47.01,6.97,Europe,Switzerland,Neuchatel,Lac de Neuchâtel,Exact,14/11/2016,16/11/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, tufted duck",,1,1,0,0,,,,
219122,OIE,47.01,6.97,Europe,Switzerland,Neuchatel,Lac de Neuchâtel,Exact,14/11/2016,16/11/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, tufted duck",,1,1,0,0,,,,
219121,OIE,46.92,6.95,Europe,Switzerland,Fribourg,Lac de Neuchâtel,Exact,14/11/2016,16/11/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, herring gull",,1,1,0,0,,,,
219120,OIE,46.51,6.56,Europe,Switzerland,Vaud,Lac Leman,Exact,14/11/2016,16/11/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, pochard, wild, tufted duck",,2,2,0,0,,,,
219119,OIE,47.66,9.14,Europe,Switzerland,Thurgau,Lake Constance,Exact,14/11/2016,16/11/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, tufted duck, wild, great crested grebe",,2,2,0,0,,,,
219118,OIE,47.13,7.23,Europe,Switzerland,Bern,Bielersee,Exact,13/11/2016,16/11/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, tufted duck",,1,1,0,0,,,,
219117,OIE,46.85,6.84,Europe,Switzerland,Fribourg,Lac de Neuchâtel,Exact,13/11/2016,16/11/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, swan",,2,2,0,0,,,,
219116,OIE,47.01,6.97,Europe,Switzerland,Neuchatel,Lac de Neuchâtel,Exact,13/11/2016,16/11/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, herring gull",,1,1,0,0,,,,
219115,OIE,47.01,6.97,Europe,Switzerland,Neuchatel,Lac de Neuchâtel,Exact,13/11/2016,16/11/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, great crested grebe",,1,1,0,0,,,,
219114,OIE,47.65,8.88,Europe,Switzerland,Thurgau,Lake Constance,Exact,12/11/2016,16/11/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, unspecified bird",,2,2,0,0,,,,
219113,OIE,46.5,6.49,Europe,Switzerland,Vaud,Lac Leman,Exact,11/11/2016,16/11/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, pochard, wild, tufted duck",,2,2,0,0,,,,
219112,National authorities,51.74,6.4,Europe,Germany,Nordrhein-Westfalen,Xanten,Unknown,14/11/2016,18/11/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, buzzard",,1,1,,,,0,,
219111,National authorities,36.596626,127.531156,Asia,Republic of Korea,Chungchongbuk-do,Chungchongbuk-do,Centroid Admin1,,16/11/2016,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, duck",2000,,,,,,0,,
219110,National authorities,34.56,126.57,Asia,Republic of Korea,Chollanam-do,Haenam County,Unknown,,16/11/2016,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",40000,,,,,,0,,
219109,OIE,47.66,9.13,Europe,Switzerland,Thurgau,Lake Constance,Exact,11/11/2016,16/11/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, tufted duck",,1,1,0,0,,0,,
219108,OIE,47.66,8.98,Europe,Switzerland,Thurgau,Lake Constance,Exact,09/11/2016,16/11/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, tufted duck",,1,1,0,0,,0,,
219107,OIE,47.56,9.38,Europe,Switzerland,Thurgau,Lake Constance,Exact,09/11/2016,16/11/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, tufted duck",,1,1,0,0,,0,,
219106,OIE,47.69,8.63,Europe,Switzerland,Zurich,Lake Constance,Exact,09/11/2016,16/11/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, tufted duck",,3,3,0,0,,0,,
219105,OIE,47.66,8.85,Europe,Switzerland,Thurgau,Lake Constance,Exact,07/11/2016,16/11/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, tufted duck",,3,3,0,0,,0,,
219104,OIE,47.65,8.88,Europe,Switzerland,Thurgau,Lake Constance,Exact,07/11/2016,16/11/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, tufted duck",,1,1,0,0,,0,,
219103,OIE,47.65,9.17,Europe,Switzerland,Thurgau," Kreuzlingen",Unknown,07/11/2016,16/11/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, unspecified bird",,1,1,0,0,,0,,
219102,OIE,45.92,12.4,Europe,Italy,Veneto,GODEGA DI SANT'URBANO,Exact,07/11/2016,14/11/2016,Confirmed,Bluetongue,4,"domestic, cattle",84,2,0,0,0,,,,
219101,OIE,45.65,12.17,Europe,Italy,Veneto,QUINTO DI TREVISO,Exact,04/11/2016,14/11/2016,Confirmed,Bluetongue,4,"domestic, cattle",92,10,0,0,0,,,,
219100,OIE,45.82,12.37,Europe,Italy,Veneto,VAZZOLA,Exact,04/11/2016,14/11/2016,Confirmed,Bluetongue,4,"domestic, cattle",125,2,0,0,0,,,,
219099,OIE,45.49,12.08,Europe,Italy,Veneto,MIRANO,Exact,04/11/2016,14/11/2016,Confirmed,Bluetongue,4,"domestic, cattle",34,1,0,0,0,,,,
219098,OIE,45.86,12.28,Europe,Italy,Veneto,SANTA LUCIA DI PIAVE,Exact,03/11/2016,14/11/2016,Confirmed,Bluetongue,4,"domestic, cattle",81,3,0,0,0,,,,
219097,OIE,45.59,11.38,Europe,Italy,Veneto,CASTELGOMBERTO,Exact,03/11/2016,14/11/2016,Confirmed,Bluetongue,4,"domestic, cattle",53,4,0,0,0,,,,
219096,OIE,45.57,11.22,Europe,Italy,Veneto,VESTENANOVA,Exact,03/11/2016,14/11/2016,Confirmed,Bluetongue,4,"domestic, cattle",32,5,0,0,0,,,,
219095,OIE,45.48,11.35,Europe,Italy,Veneto,MONTORSO VICENTINO,Exact,03/11/2016,14/11/2016,Confirmed,Bluetongue,4,"domestic, cattle",10,3,0,0,0,,,,
219094,OIE,45.83,12.35,Europe,Italy,Veneto,MARENO DI PIAVE,Exact,03/11/2016,14/11/2016,Confirmed,Bluetongue,4,"domestic, cattle",62,7,0,0,0,,,,
219093,OIE,45.5,10.76,Europe,Italy,Veneto,LAZISE,Exact,03/11/2016,14/11/2016,Confirmed,Bluetongue,4,"domestic, cattle",65,11,0,0,0,,,,
219092,OIE,45.7,11.52,Europe,Italy,Veneto,SARCEDO,Exact,03/11/2016,14/11/2016,Confirmed,Bluetongue,4,"domestic, cattle",19,19,0,0,0,,,,
219091,OIE,45.72,11.51,Europe,Italy,Veneto,ZUGLIANO,Exact,03/11/2016,14/11/2016,Confirmed,Bluetongue,4,"domestic, cattle",92,31,0,0,0,,,,
219090,OIE,45.76,11.47,Europe,Italy,Veneto,CHIUPPANO,Exact,02/11/2016,14/11/2016,Confirmed,Bluetongue,4,"domestic, cattle",47,30,0,0,0,,,,
219089,OIE,45.62,10.83,Europe,Italy,Veneto,CAPRINO VERONESE,Exact,02/11/2016,14/11/2016,Confirmed,Bluetongue,4,"domestic, cattle",17,1,0,0,0,,,,
219088,OIE,45.9,11.89,Europe,Italy,Veneto,ALANO DI PIAVE,Exact,02/11/2016,14/11/2016,Confirmed,Bluetongue,4,"wild, unspecified mammal",,1,1,0,0,,,,
219087,OIE,45.71,11.19,Europe,Italy,Veneto,RECOARO TERME,Exact,02/11/2016,14/11/2016,Confirmed,Bluetongue,4,"domestic, cattle",7,1,0,0,0,,,,
219086,OIE,45.56,11.3,Europe,Italy,Veneto,NOGAROLE VICENTINO,Exact,02/11/2016,14/11/2016,Confirmed,Bluetongue,4,"domestic, cattle",47,2,0,0,0,,,,
219085,OIE,46.07,11.95,Europe,Italy,Veneto,CESIOMAGGIORE,Exact,31/10/2016,14/11/2016,Confirmed,Bluetongue,4,"domestic, cattle",22,14,0,0,0,,,,
219084,OIE,45.73,11.63,Europe,Italy,Veneto,PIANEZZE,Exact,31/10/2016,14/11/2016,Confirmed,Bluetongue,4,"domestic, cattle",194,20,0,0,0,,,,
219083,OIE,46.02,11.86,Europe,Italy,Veneto,PEDAVENA,Exact,28/10/2016,14/11/2016,Confirmed,Bluetongue,4,"domestic, cattle",27,1,0,0,0,,,,
219082,OIE,46.15,11.85,Europe,Italy,Trentino-alto Adige,PRIMIERO SAN MARTINO DI CASTROZZA,Exact,17/10/2016,14/11/2016,Confirmed,Bluetongue,4,"domestic, sheep",30,1,0,0,0,,,,
219081,OIE,45.99,11.32,Europe,Italy,Trentino-alto Adige,LEVICO TERME,Exact,11/10/2016,14/11/2016,Confirmed,Bluetongue,4,"wild, unspecified mammal",,1,1,0,0,,,,
219080,OIE,46.15,11.8,Europe,Italy,Trentino-alto Adige,MEZZANO,Exact,11/10/2016,14/11/2016,Confirmed,Bluetongue,4,"domestic, cattle",49,4,0,0,0,,,,
219079,OIE,46.16,11.83,Europe,Italy,Trentino-alto Adige,PRIMIERO SAN MARTINO DI CASTROZZA,Exact,11/10/2016,14/11/2016,Confirmed,Bluetongue,4,"domestic, cattle",47,3,0,0,0,,,,
219078,OIE,45.97,12.44,Europe,Italy,Friuli-venezia Giulia,CANEVA,Exact,11/10/2016,14/11/2016,Confirmed,Bluetongue,4,"domestic, sheep",47,6,1,0,0,,,,
219077,OIE,46.24,11.02,Europe,Italy,Trentino-alto Adige,SPORMINORE,Exact,26/09/2016,14/11/2016,Confirmed,Bluetongue,4,"domestic, sheep",12,1,1,0,0,,,,
219076,OIE,55.394729,13.005446,Europe,Sweden,Skaane Laen,Vellinge,Exact,10/11/2016,12/11/2016,Confirmed,Newcastle disease,,"domestic, unspecified bird",18000,0,0,18000,0,,,,
219075,OIE,48.211226,5.116026,Europe,France,Champagne-Ardenne,LAMANCINE,Exact,10/11/2016,11/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",210,1,0,0,0,,,,
219074,OIE,47.40533,-1.456328,Europe,France,Pays-de-la-Loire,PETIT-MARS,Exact,10/11/2016,11/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",119,1,0,0,0,,,,
219073,OIE,45.527577,3.97744,Europe,France,Rhone-Alpes,GUMIERES,Exact,09/11/2016,11/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",23,1,0,0,0,,,,
219072,OIE,45.541769,4.331072,Europe,France,Rhone-Alpes,CHENEREILLES,Exact,09/11/2016,11/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",81,1,0,0,0,,,,
219071,OIE,45.672895,5.791715,Europe,France,Rhone-Alpes,SAINT PAUL SUR YENNE,Exact,09/11/2016,11/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",93,1,0,0,0,,,,
219070,OIE,45.915725,3.92451,Europe,France,Rhone-Alpes,CREMEAUX,Exact,09/11/2016,11/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",141,1,0,0,0,,,,
219069,OIE,45.784659,3.611424,Europe,France,Auvergne,VOLLORE-VILLE,Exact,07/11/2016,11/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",29,1,0,0,0,,,,
219068,OIE,46.71945,5.332034,Europe,France,Bourgogne,FRANGY,Exact,07/11/2016,11/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",73,1,0,0,0,,,,
219067,OIE,46.894474,5.093447,Europe,France,Bourgogne,SERMESSE,Exact,07/11/2016,11/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",158,1,0,0,0,,,,
219066,OIE,45.870119,4.642178,Europe,France,Rhone-Alpes,CHATILLON,Exact,07/11/2016,11/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",66,1,0,0,0,,,,
219065,OIE,46.429159,4.537904,Europe,France,Bourgogne,BRANDON,Exact,07/11/2016,11/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",223,1,0,0,0,,,,
219064,OIE,46.344158,5.243824,Europe,France,Rhone-Alpes,MARBOZ,Exact,07/11/2016,11/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",505,1,0,0,0,,,,
219063,OIE,46.095864,5.127489,Europe,France,Rhone-Alpes,ST PAUL DE VARAX,Exact,07/11/2016,11/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",95,1,0,0,0,,,,
219062,OIE,46.199625,5.056145,Europe,France,Rhone-Alpes,CHAVEYRIAT,Exact,07/11/2016,11/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",52,1,0,0,0,,,,
219061,OIE,46.093348,4.854027,Europe,France,Rhone-Alpes,CHANEINS,Exact,07/11/2016,11/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",96,1,0,0,0,,,,
219060,OIE,46.323319,4.953262,Europe,France,Rhone-Alpes,BAGE LA VILLE,Exact,07/11/2016,11/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",98,1,0,0,0,,,,
219059,OIE,46.323319,4.953262,Europe,France,Rhone-Alpes,BAGE LA VILLE,Exact,07/11/2016,11/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",92,1,0,0,0,,,,
219058,OIE,45.900274,4.168447,Europe,France,Rhone-Alpes,NEULISE,Exact,07/11/2016,11/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",175,5,0,0,0,,,,
219057,OIE,45.889323,4.312838,Europe,France,Rhone-Alpes,SAINT CYR DE VALORGES,Exact,07/11/2016,11/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",86,1,0,0,0,,,,
219056,OIE,46.426397,5.494611,Europe,France,Franche-Comte,MONTREVEL,Exact,07/11/2016,11/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",154,1,0,0,0,,,,
219055,OIE,45.855192,4.794992,Europe,France,Rhone-Alpes,POLEYMIEU,Exact,07/11/2016,11/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",130,1,0,0,0,,,,
219054,OIE,46.372788,4.221422,Europe,France,Bourgogne,ST JULIEN DE CIVRY,Exact,05/11/2016,11/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",149,4,0,0,0,,,,
219053,OIE,46.76123,5.166845,Europe,France,Bourgogne,DEVROUZE,Exact,05/11/2016,11/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",237,1,0,0,0,,,,
219052,OIE,45.630051,3.628924,Europe,France,Auvergne,CHAPELLE-AGNON,Exact,04/11/2016,11/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",172,1,0,0,0,,,,
219051,OIE,45.480392,3.721676,Europe,France,Auvergne,MARSAC-EN-LIVRADOIS,Exact,04/11/2016,11/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",79,2,0,0,0,,,,
219050,OIE,45.40778,3.818107,Europe,France,Auvergne,MEDEYROLLES,Exact,04/11/2016,11/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",112,1,0,0,0,,,,
219049,OIE,45.478569,3.454398,Europe,France,Auvergne,VERNET-LA-VARENNE,Exact,04/11/2016,11/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",55,1,0,0,0,,,,
219048,OIE,45.653886,3.381132,Europe,France,Auvergne,ISSERTEAUX,Exact,04/11/2016,11/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",195,1,0,0,0,,,,
219047,OIE,45.653886,3.381132,Europe,France,Auvergne,ISSERTEAUX,Exact,04/11/2016,11/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",51,1,0,0,0,,,,
219046,OIE,45.56499,5.676064,Europe,France,Rhone-Alpes,BELMONT TRAMONET,Exact,04/11/2016,11/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",131,1,0,0,0,,,,
219045,OIE,45.511725,3.046344,Europe,France,Auvergne,COURGOUL,Exact,04/11/2016,11/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",150,1,0,0,0,,,,
219044,OIE,45.394999,3.663098,Europe,France,Auvergne,SAINT SAUVEUR LA SAGNE,Exact,04/11/2016,11/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",85,1,0,0,0,,,,
219043,OIE,45.673244,3.576999,Europe,France,Auvergne,TOURS-SUR-MEYMONT,Exact,04/11/2016,11/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",191,1,0,0,0,,,,
219042,OIE,45.673244,3.576999,Europe,France,Auvergne,TOURS-SUR-MEYMONT,Exact,04/11/2016,11/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",74,1,0,0,0,,,,
219041,OIE,46.92581,5.569061,Europe,France,Franche-Comte,VILLERS LES BOIS,Exact,04/11/2016,11/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",60,2,0,0,0,,,,
219040,OIE,46.945495,5.456063,Europe,France,Franche-Comte,GATEY,Exact,04/11/2016,11/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",39,1,0,0,0,,,,
219039,OIE,45.654889,3.516452,Europe,France,Auvergne,CEILLOUX,Exact,04/11/2016,11/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",74,2,0,0,0,,,,
219038,OIE,45.49671,2.907207,Europe,France,Auvergne,BESSE ET ST ANASTAISE,Exact,04/11/2016,11/11/2016,Confirmed,Bluetongue,8,"domestic, cattle",25,1,0,0,0,,,,
