Id,source,latitude,longitude,region,country,admin1,localityName,localityQuality,observationDate,reportingDate,status,disease,serotypes,speciesDescription,sumAtRisk,sumCases,sumDeaths,sumDestroyed,sumSlaughtered,humansGenderDesc,humansAge,humansAffected,humansDeaths
231182,OIE,46.62353,5.80105,Europe,France,Franche-Comte,DENEZIERES,Exact,22/09/2017,05/10/2017,Confirmed,Bluetongue,8,"domestic, cattle",386,1,,,,,,,
231181,OIE,47.354129,6.343363,Europe,France,Franche-Comte,BAUME LES DAMES,Exact,22/09/2017,05/10/2017,Confirmed,Bluetongue,8,"domestic, cattle",160,1,,,,,,,
231180,OIE,47.16795,5.501895,Europe,France,Franche-Comte,MENOTEY,Exact,22/09/2017,05/10/2017,Confirmed,Bluetongue,8,"domestic, cattle",186,1,,,,,,,
231179,OIE,46.762913,3.76414,Europe,France,Bourgogne,LA NOCLE MAULAIX,Exact,22/09/2017,05/10/2017,Confirmed,Bluetongue,8,"domestic, cattle",126,1,,,,,,,
231178,OIE,47.187209,4.621299,Europe,France,Bourgogne,SAINTE SABINE,Exact,21/09/2017,05/10/2017,Confirmed,Bluetongue,8,"domestic, cattle",300,1,,,,,,,
231177,OIE,47.547014,4.565988,Europe,France,Bourgogne,DARCEY,Exact,21/09/2017,05/10/2017,Confirmed,Bluetongue,8,"domestic, sheep",80,1,,,,,,,
231176,OIE,47.412025,4.375283,Europe,France,Bourgogne,BRIANNY,Exact,21/09/2017,05/10/2017,Confirmed,Bluetongue,8,"domestic, sheep",140,1,,,,,,,
231175,OIE,47.008288,4.235011,Europe,France,Bourgogne,TAVERNAY,Exact,15/09/2017,05/10/2017,Confirmed,Bluetongue,8,"domestic, cattle",232,1,,,,,,,
231174,OIE,47.014942,4.340149,Europe,France,Bourgogne,DRACY ST LOUP,Exact,08/09/2017,05/10/2017,Confirmed,Bluetongue,8,"domestic, cattle",225,1,,,,,,,
231173,OIE,41.792087,8.898229,Europe,France,Corse,PILA CANALE,Exact,04/10/2017,05/10/2017,Confirmed,Bluetongue,4,"domestic, cattle",56,4,,,,,,,
231172,OIE,42.574063,9.457473,Europe,France,Corse,BORGO,Exact,29/09/2017,05/10/2017,Confirmed,Bluetongue,4,"domestic, sheep",270,5,,,,,,,
231171,OIE,41.973738,8.731209,Europe,France,Corse,ALATA,Exact,27/09/2017,05/10/2017,Confirmed,Bluetongue,4,"domestic, sheep",350,10,,,,,,,
231170,OIE,42.154443,8.626756,Europe,France,Corse,CARGESE,Exact,26/09/2017,05/10/2017,Confirmed,Bluetongue,4,"domestic, sheep",17,1,,,,,,,
231169,OIE,41.571486,8.935351,Europe,France,Corse,SARTENE,Exact,22/09/2017,05/10/2017,Confirmed,Bluetongue,4,"domestic, cattle",53,4,,,,,,,
231168,OIE,41.983946,8.798344,Europe,France,Corse,AFA,Exact,22/09/2017,05/10/2017,Confirmed,Bluetongue,4,"domestic, sheep",255,12,2,,,,,,
231167,OIE,42.434986,9.496741,Europe,France,Corse,PIAZZOLE,Exact,13/09/2017,05/10/2017,Confirmed,Bluetongue,4,"domestic, sheep",60,3,,,,,,,
231166,OIE,42.672412,9.203882,Europe,France,Corse,SANTO PIETRO DI TENDA,Exact,08/09/2017,05/10/2017,Confirmed,Bluetongue,4,"domestic, cattle",97,1,,,,,,,
231165,OIE,42.601082,8.93219,Europe,France,Corse,ILE ROUSSE,Exact,06/09/2017,05/10/2017,Confirmed,Bluetongue,4,"domestic, sheep",200,4,,,,,,,
231163,National authorities,26.16,43.64,Asia,Saudi Arabia,Quassim,Al Bukaria,Unknown,28/09/2017,09/10/2017,Confirmed,MERS-CoV ,,,,,,,,Male,77,1,1
231157,OIE,47.318214,33.310323,Europe,Ukraine,Khersons'ka,Chernihivs'ka,Centroid Admin1,02/10/2017,06/10/2017,Confirmed,African swine fever,,"domestic, swine",18,2,2,16,,,0,,
231156,OIE,39.1933,26.3006,Europe,Greece,Voreio Aigaio,Lesvos 7,Unknown,02/10/2017,05/10/2017,Confirmed,Sheep pox and goat pox,,"domestic, sheep",94,1,0,94,,,0,,
231149,OIE,45.81241,9.078999,Europe,Italy,Lombardia,Como,Exact,01/09/2017,04/10/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,1,1,,,,,,
231148,OIE,45.433669,11.080675,Europe,Italy,Veneto,San Martino buon albergo,Exact,26/09/2017,02/10/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, turkey",50650,3731,593,50057,0,,,,
231147,OIE,45.30796,9.870557,Europe,Italy,Lombardia,Soresina,Exact,25/09/2017,02/10/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",8378,135,135,8243,0,,,,
231146,OIE,45.310656,11.518548,Europe,Italy,Veneto,Pojana maggiore,Exact,25/09/2017,02/10/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",46,46,12,34,,,,,
231145,OIE,45.347215,11.557848,Europe,Italy,Veneto,Campiglia dei Berici,Exact,25/09/2017,02/10/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, turkey",12150,3340,236,11914,,,,,
231144,OIE,-33.7,18.7,Africa,South Africa,Western Cape,HPAI_H5N8_2017_065,Exact,22/09/2017,22/09/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",33000,39,39,5351,0,,,,
231143,OIE,-33.3,18.5,Africa,South Africa,Western Cape,HPAI_H5N8_2017_064,Exact,17/09/2017,22/09/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",160000,60,60,,,,,,
231142,OIE,-33.6,18.7,Africa,South Africa,Western Cape,HPAI_H5N8_2017_067,Exact,14/09/2017,29/09/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, owl",,1,1,,,,,,
231141,OIE,-33.3,18.7,Africa,South Africa,Western Cape,HPAI_H5N8_2017_066,Exact,13/09/2017,29/09/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, crow",,4,4,,,,,,
231140,OIE,-34.1,19.3,Africa,South Africa,Western Cape,HPAI_H5N8_2017_063,Exact,02/09/2017,29/09/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, goose",19,5,3,2,0,,,,
231139,OIE,47.234,-0.631,Europe,France,Pays-de-la-Loire,LA JUMELLIERE,Exact,22/09/2017,26/09/2017,Confirmed,Influenza - Avian,H5N3 LPAI,"domestic, turkey",8500,,6,,,,,,
231138,OIE,39.1989,26.3028,Europe,Greece,Voreio Aigaio,Lesvos 6,Unknown,28/09/2017,03/10/2017,Confirmed,Sheep pox and goat pox,,"domestic, goat/sheep ",135,1,0,135,,,0,,
231137,OIE,39.2319,26.2622,Europe,Greece,Voreio Aigaio,Lesvos 5,Unknown,22/09/2017,03/10/2017,Confirmed,Sheep pox and goat pox,,"domestic, sheep",53,2,2,51,,,0,,
231136,OIE,39.2825,26.3275,Europe,Greece,Voreio Aigaio,Lesvos 4,Unknown,22/09/2017,03/10/2017,Confirmed,Sheep pox and goat pox,,"domestic, goat/sheep ",70,2,0,70,,,0,,
231134,OIE,-24.515,32.064,Africa,Mozambique,Maputo,"Uanetze, Mapulanguene",Exact,11/08/2017,03/10/2017,Confirmed,Anthrax,,"wild,buffaloe,wild,greater kudu,wild,elephant (african elephant), wild, lion (panthera leo), wild, common duiker (sylvicapra grimmia))",,25,25,,,,0,,
231133,OIE,-24.688544,32.092804,Africa,Mozambique,Maputo,"Masitonto, Mapulanguene",Exact,11/08/2017,03/10/2017,Confirmed,Anthrax,,"wild, buffaloe, wild, greater kudu",,16,16,,,,0,,
231132,OIE,-24.603863,32.023951,Africa,Mozambique,Maputo,"Ferreira, Mapulanguene",Exact,11/08/2017,03/10/2017,Confirmed,Anthrax,,"wild, buffaloe, wild, greater kudu",,3,3,,,,0,,
231131,OIE,56.919536,21.947575,Europe,Latvia,Kuldigas,Kuldigas county,Exact,27/09/2017,03/10/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,0,,
231130,OIE,56.2758,26.6636,Europe,Latvia,Preilu,Varkavas parish,Exact,26/09/2017,03/10/2017,Confirmed,African swine fever,,"domestic, swine",3,2,1,2,,,0,,
231129,OIE,51.36047,31.830187,Europe,Ukraine,Chernihivs'ka,Chernihivs'ka,Centroid Admin1,01/10/2017,03/10/2017,Confirmed,African swine fever,,"domestic, swine",4194,1,1,,,,,,
231128,National authorities,27.38236064,37.29290303,Asia,Saudi Arabia,Tabuk,Tabuk,Unknown,27/09/2017,03/10/2017,Confirmed,MERS-CoV ,,,,,,,,Female,72,1,1
231127,National authorities,32.044167,118.075278,Asia,China,Anhui Sheng,Chuzhou City (Juzhou County),Unknown,,25/08/2017,Confirmed,Influenza - Avian,H7N9 HPAI,"domestic, chicken",,1,,,,,0,,
231125,OIE,47.12103,3.53726,Europe,France,Bourgogne,MONTREUILLON,Centroid Admin2,22/09/2017,28/09/2017,Confirmed,Bluetongue,8,"domestic, cattle",213,1,,,,,,,
231124,OIE,46.6598,4.55153,Europe,France,Bourgogne,UXEAU,Centroid Admin2,22/09/2017,28/09/2017,Confirmed,Bluetongue,8,"domestic, cattle",86,1,,,,,,,
231123,OIE,47.46879,4.74604,Europe,France,Bourgogne,VOUDENAY,Centroid Admin2,22/09/2017,28/09/2017,Confirmed,Bluetongue,8,"domestic, cattle",78,2,,,,,,,
231122,OIE,45.88248,4.60915,Europe,France,Rhone-Alpes,VAUGNERAY,Centroid Admin2,22/09/2017,28/09/2017,Confirmed,Bluetongue,8,"domestic, cattle",86,2,,,,,,,
231121,OIE,45.88248,4.60915,Europe,France,Rhone-Alpes,SAINTT NIZIER D AZERGUES,Centroid Admin2,22/09/2017,28/09/2017,Confirmed,Bluetongue,8,"domestic, cattle",86,1,,,,,,,
231120,OIE,44.66263,6.34371,Europe,France,Provence-Alpes-Cote-d'Azur,ST BONNET EN CHAMPSAUR,Centroid Admin2,21/09/2017,28/09/2017,Confirmed,Bluetongue,8,"domestic, cattle",46,1,,,,,,,
231119,OIE,47.0711,6.23124,Europe,France,Franche-Comte,FONTAIN,Centroid Admin2,21/09/2017,28/09/2017,Confirmed,Bluetongue,8,"domestic, cattle",122,1,,,,,,,
231118,OIE,47.0711,6.23124,Europe,France,Franche-Comte,COURTETAIN ET SALANS,Centroid Admin2,21/09/2017,28/09/2017,Confirmed,Bluetongue,8,"domestic, cattle",78,1,,,,,,,
231117,OIE,47.0711,6.23124,Europe,France,Franche-Comte,GUYANS-DURNES,Centroid Admin2,21/09/2017,28/09/2017,Confirmed,Bluetongue,8,"domestic, cattle",135,1,,,,,,,
231116,OIE,47.0711,6.23124,Europe,France,Franche-Comte,GERMEFONTAINE,Centroid Admin2,21/09/2017,28/09/2017,Confirmed,Bluetongue,8,"domestic, cattle",217,1,,,,,,,
231115,OIE,43.79642,2.12833,Europe,France,Midi-Pyrenees,PAYRIN AUGMONTEL,Centroid Admin2,21/09/2017,28/09/2017,Confirmed,Bluetongue,8,"domestic, cattle",299,1,,,,,,,
231114,OIE,47.46879,4.74604,Europe,France,Bourgogne,BRAZEY EN MORVAN,Centroid Admin2,21/09/2017,28/09/2017,Confirmed,Bluetongue,8,"domestic, cattle",137,2,,,,,,,
231113,OIE,47.64435,6.09391,Europe,France,Franche-Comte,MONTBOILLON,Centroid Admin2,21/09/2017,28/09/2017,Confirmed,Bluetongue,8,"domestic, cattle",108,1,,,,,,,
231112,OIE,47.64435,6.09391,Europe,France,Franche-Comte,VILLERS PATER,Centroid Admin2,21/09/2017,28/09/2017,Confirmed,Bluetongue,8,"domestic, cattle",142,1,,,,,,,
231111,OIE,46.78615,5.77686,Europe,France,Franche-Comte,MONTAIN,Centroid Admin2,21/09/2017,28/09/2017,Confirmed,Bluetongue,8,"domestic, cattle",109,1,,,,,,,
231110,OIE,46.78615,5.77686,Europe,France,Franche-Comte,FOUCHERANS,Centroid Admin2,21/09/2017,28/09/2017,Confirmed,Bluetongue,8,"domestic, cattle",105,1,,,,,,,
231109,OIE,46.78615,5.77686,Europe,France,Franche-Comte,MARIGNA SUR VALOUZE,Centroid Admin2,21/09/2017,28/09/2017,Confirmed,Bluetongue,8,"domestic, cattle",142,1,,,,,,,
231108,OIE,46.78615,5.77686,Europe,France,Franche-Comte,IVREY,Centroid Admin2,21/09/2017,28/09/2017,Confirmed,Bluetongue,8,"domestic, cattle",120,1,,,,,,,
231107,OIE,46.78615,5.77686,Europe,France,Franche-Comte,CHAUX CHAMPAGNY,Centroid Admin2,21/09/2017,28/09/2017,Confirmed,Bluetongue,8,"domestic, cattle",97,1,,,,,,,
231106,OIE,47.0711,6.23124,Europe,France,Franche-Comte,ABBANS DESSUS,Centroid Admin2,21/09/2017,28/09/2017,Confirmed,Bluetongue,8,"domestic, cattle",433,1,,,,,,,
231105,OIE,47.0711,6.23124,Europe,France,Franche-Comte,ORCHAMPS-VENNES,Centroid Admin2,21/09/2017,28/09/2017,Confirmed,Bluetongue,8,"domestic, cattle",106,1,,,,,,,
231104,OIE,47.0711,6.23124,Europe,France,Franche-Comte,LA BRETENIERE,Centroid Admin2,21/09/2017,28/09/2017,Confirmed,Bluetongue,8,"domestic, cattle",142,1,,,,,,,
231103,OIE,47.0711,6.23124,Europe,France,Franche-Comte,AMANCEY,Centroid Admin2,21/09/2017,28/09/2017,Confirmed,Bluetongue,8,"domestic, cattle",189,1,,,,,,,
231102,OIE,47.0711,6.23124,Europe,France,Franche-Comte,SEPTFONTAINES,Centroid Admin2,21/09/2017,28/09/2017,Confirmed,Bluetongue,8,"domestic, cattle",138,1,,,,,,,
231101,OIE,47.0711,6.23124,Europe,France,Franche-Comte,CHAFFOIS,Centroid Admin2,21/09/2017,28/09/2017,Confirmed,Bluetongue,8,"domestic, cattle",79,2,,,,,,,
231100,OIE,48.13506,5.25013,Europe,France,Champagne-Ardenne,CHAUDENAY,Centroid Admin2,20/09/2017,28/09/2017,Confirmed,Bluetongue,8,"domestic, cattle",223,1,,,,,,,
231099,OIE,43.18862,-0.73428,Europe,France,Aquitaine,OREGUE,Centroid Admin2,19/09/2017,28/09/2017,Confirmed,Bluetongue,8,"domestic, cattle",43,1,,,,,,,
231098,OIE,47.0711,6.23124,Europe,France,Franche-Comte,ROUGEMONT,Centroid Admin2,19/09/2017,28/09/2017,Confirmed,Bluetongue,8,"domestic, cattle",63,1,,,,,,,
231097,OIE,47.0711,6.23124,Europe,France,Franche-Comte,MEREY-SOUS-MONTROND,Centroid Admin2,19/09/2017,28/09/2017,Confirmed,Bluetongue,8,"domestic, cattle",286,1,,,,,,,
231096,OIE,47.0711,6.23124,Europe,France,Franche-Comte,VAUX-LES-PRES,Centroid Admin2,19/09/2017,28/09/2017,Confirmed,Bluetongue,8,"domestic, cattle",282,2,,,,,,,
231095,OIE,47.0711,6.23124,Europe,France,Franche-Comte,RANDEVILLERS,Centroid Admin2,19/09/2017,28/09/2017,Confirmed,Bluetongue,8,"domestic, cattle",213,1,,,,,,,
231094,OIE,47.0711,6.23124,Europe,France,Franche-Comte,BEUTAL,Centroid Admin2,19/09/2017,28/09/2017,Confirmed,Bluetongue,8,"domestic, cattle",159,1,,,,,,,
231093,OIE,48.13506,5.25013,Europe,France,Champagne-Ardenne,NOYERS,Centroid Admin2,15/09/2017,28/09/2017,Confirmed,Bluetongue,8,"domestic, cattle",369,3,,,,,,,
231092,OIE,47.12103,3.53726,Europe,France,Bourgogne,CORANCY,Centroid Admin2,13/09/2017,28/09/2017,Confirmed,Bluetongue,8,"domestic, cattle",245,4,,,,,,,
231091,OIE,46.78615,5.77686,Europe,France,Franche-Comte,LA BARRE,Centroid Admin2,13/09/2017,28/09/2017,Confirmed,Bluetongue,8,"domestic, cattle",140,2,,,,,,,
231090,OIE,46.78615,5.77686,Europe,France,Franche-Comte,BORNAY,Centroid Admin2,12/09/2017,28/09/2017,Confirmed,Bluetongue,8,"domestic, cattle",267,1,,,,,,,
231089,OIE,47.46879,4.74604,Europe,France,Bourgogne,MENESSAIRE,Centroid Admin2,02/09/2017,28/09/2017,Confirmed,Bluetongue,8,"domestic, cattle",122,1,,,,,,,
231088,National authorities,20.000128,42.602921,Asia,Saudi Arabia,Asir,Bisha,Unknown,23/09/2017,30/09/2017,Confirmed,MERS-CoV ,,,,,,,,Male,31,1,
231087,National authorities,26.333333,43.966667,Asia,Saudi Arabia,Quassim,Buraidah,Unknown,21/09/2017,27/09/2017,Confirmed,MERS-CoV ,,,,,,,,Male,76,1,
231086,National authorities,21.271459,40.420074,Asia,Saudi Arabia,Makkah,Taif,Unknown,10/09/2017,26/09/2017,Confirmed,MERS-CoV ,,,,,,,,Male,52,1,1
231085,OIE,41.92667,8.73694,Europe,France,Corse,SAINTE MARIE SICCHE,Centroid Admin1,15/09/2017,28/09/2017,Confirmed,Bluetongue,4,"domestic, sheep",,,,,,,,,
231084,OIE,41.92667,8.73694,Europe,France,Corse,ALATA,Centroid Admin1,15/09/2017,28/09/2017,Confirmed,Bluetongue,4,"domestic, sheep",10,1,,,,,,,
231083,OIE,42.70083,9.45028,Europe,France,Corse,CASTELLARE DI CASINCA,Centroid Admin1,14/09/2017,28/09/2017,Confirmed,Bluetongue,4,"domestic, cattle",113,2,,,,,,,
231082,OIE,41.92667,8.73694,Europe,France,Corse,ARBORI,Centroid Admin1,14/09/2017,28/09/2017,Confirmed,Bluetongue,4,"domestic, cattle",32,1,,,,,,,
231081,OIE,41.92667,8.73694,Europe,France,Corse,BASTELICA,Centroid Admin1,14/09/2017,28/09/2017,Confirmed,Bluetongue,4,"domestic, cattle",31,1,,,,,,,
231080,OIE,42.70083,9.45028,Europe,France,Corse,GIUNCAGGIO,Centroid Admin1,14/09/2017,28/09/2017,Confirmed,Bluetongue,4,"domestic, cattle",44,1,,,,,,,
231079,OIE,41.92667,8.73694,Europe,France,Corse,SARTENE,Centroid Admin1,14/09/2017,28/09/2017,Confirmed,Bluetongue,4,"domestic, cattle",70,6,,,,,,,
231078,OIE,41.92667,8.73694,Europe,France,Corse,SAINTE LUCIE DE TALLANO,Centroid Admin1,14/09/2017,28/09/2017,Confirmed,Bluetongue,4,"domestic, cattle",47,1,,,,,,,
231077,OIE,41.92667,8.73694,Europe,France,Corse,SARTENE,Centroid Admin1,14/09/2017,28/09/2017,Confirmed,Bluetongue,4,"domestic, cattle",55,5,,,,,,,
231076,OIE,42.70083,9.45028,Europe,France,Corse,SPELONCATO,Centroid Admin1,13/09/2017,28/09/2017,Confirmed,Bluetongue,4,"domestic, cattle",30,1,,,,,,,
231075,OIE,42.70083,9.45028,Europe,France,Corse,PRUNELLI DI FIUMORBO,Centroid Admin1,13/09/2017,28/09/2017,Confirmed,Bluetongue,4,"domestic, cattle",52,1,,,,,,,
231074,OIE,42.70083,9.45028,Europe,France,Corse,SANTA REPARATA DI BALAGNA,Centroid Admin1,13/09/2017,28/09/2017,Confirmed,Bluetongue,4,"domestic, cattle",52,1,,,,,,,
231073,OIE,42.70083,9.45028,Europe,France,Corse,OLMI CAPPELLA,Centroid Admin1,13/09/2017,28/09/2017,Confirmed,Bluetongue,4,"domestic, cattle",80,2,,,,,,,
231072,OIE,42.70083,9.45028,Europe,France,Corse,OLMETA DI TUDA,Centroid Admin1,13/09/2017,28/09/2017,Confirmed,Bluetongue,4,"domestic, cattle",74,2,,,,,,,
231071,OIE,42.70083,9.45028,Europe,France,Corse,MOROSAGLIA,Centroid Admin1,13/09/2017,28/09/2017,Confirmed,Bluetongue,4,"domestic, cattle",89,1,,,,,,,
231070,OIE,42.70083,9.45028,Europe,France,Corse,CALENZANA,Centroid Admin1,13/09/2017,28/09/2017,Confirmed,Bluetongue,4,"domestic, cattle",24,2,,,,,,,
231069,OIE,42.70083,9.45028,Europe,France,Corse,GHISONI,Centroid Admin1,13/09/2017,28/09/2017,Confirmed,Bluetongue,4,"domestic, cattle",29,3,,,,,,,
231068,OIE,41.92667,8.73694,Europe,France,Corse,MEZZAVIA,Centroid Admin1,12/09/2017,28/09/2017,Confirmed,Bluetongue,4,"domestic, sheep",80,1,,,,,,,
231067,OIE,41.92667,8.73694,Europe,France,Corse,ALATA,Centroid Admin1,11/09/2017,28/09/2017,Confirmed,Bluetongue,4,"domestic, goat",16,2,,,,,,,
231066,OIE,41.92667,8.73694,Europe,France,Corse,AMBIEGNA,Centroid Admin1,11/09/2017,28/09/2017,Confirmed,Bluetongue,4,"domestic, sheep",35,3,,,,,,,
231065,OIE,42.70083,9.45028,Europe,France,Corse,OMESSA,Centroid Admin1,08/09/2017,28/09/2017,Confirmed,Bluetongue,4,"domestic, cattle",97,2,,,,,,,
231064,OIE,42.70083,9.45028,Europe,France,Corse,VENTISERI,Centroid Admin1,08/09/2017,28/09/2017,Confirmed,Bluetongue,4,"domestic, cattle",42,2,,,,,,,
231063,OIE,42.70083,9.45028,Europe,France,Corse,PIETRALBA,Centroid Admin1,08/09/2017,28/09/2017,Confirmed,Bluetongue,4,"domestic, cattle",71,1,,,,,,,
231062,OIE,42.70083,9.45028,Europe,France,Corse,MONTEGROSSO,Centroid Admin1,08/09/2017,28/09/2017,Confirmed,Bluetongue,4,"domestic, cattle",48,1,,,,,,,
231061,OIE,42.70083,9.45028,Europe,France,Corse,MANSO,Centroid Admin1,08/09/2017,28/09/2017,Confirmed,Bluetongue,4,"domestic, cattle",113,4,,,,,,,
231060,OIE,41.92667,8.73694,Europe,France,Corse,CALTATOGGIO,Centroid Admin1,08/09/2017,28/09/2017,Confirmed,Bluetongue,4,"domestic, cattle",73,1,,,,,,,
231059,OIE,42.70083,9.45028,Europe,France,Corse,FELICETO,Centroid Admin1,08/09/2017,28/09/2017,Confirmed,Bluetongue,4,"domestic, cattle",33,1,,,,,,,
231058,OIE,42.70083,9.45028,Europe,France,Corse,CASTIFAO,Centroid Admin1,08/09/2017,28/09/2017,Confirmed,Bluetongue,4,"domestic, cattle",178,3,,,,,,,
231057,OIE,42.70083,9.45028,Europe,France,Corse,CASTELLO DI ROSTINO,Centroid Admin1,08/09/2017,28/09/2017,Confirmed,Bluetongue,4,"domestic, cattle",171,2,,,,,,,
231056,OIE,42.70083,9.45028,Europe,France,Corse,CASANOVA,Centroid Admin1,08/09/2017,28/09/2017,Confirmed,Bluetongue,4,"domestic, cattle",59,2,,,,,,,
231055,OIE,41.92667,8.73694,Europe,France,Corse,GROSSETO PRUGNA,Centroid Admin1,06/09/2017,28/09/2017,Confirmed,Bluetongue,4,"domestic, sheep",20,1,,,,,,,
231054,OIE,41.92667,8.73694,Europe,France,Corse,COTI CHIAVARI,Centroid Admin1,06/09/2017,28/09/2017,Confirmed,Bluetongue,4,"domestic, sheep",11,4,,,,,,,
231053,OIE,41.92667,8.73694,Europe,France,Corse,CAURO,Centroid Admin1,06/09/2017,28/09/2017,Confirmed,Bluetongue,4,"domestic, sheep",130,6,,,,,,,
231052,OIE,41.92667,8.73694,Europe,France,Corse,BASTELICACCIA,Centroid Admin1,01/09/2017,28/09/2017,Confirmed,Bluetongue,4,"domestic, sheep",320,1,,,,,,,
231051,OIE,41.92667,8.73694,Europe,France,Corse,PROPRIANO,Centroid Admin1,31/08/2017,28/09/2017,Confirmed,Bluetongue,4,"domestic, cattle",98,4,,,,,,,
231050,OIE,41.92667,8.73694,Europe,France,Corse,PROPRIANO,Centroid Admin1,31/08/2017,28/09/2017,Confirmed,Bluetongue,4,"domestic, cattle",23,6,,,,,,,
231049,OIE,41.92667,8.73694,Europe,France,Corse,AFA,Centroid Admin1,31/08/2017,28/09/2017,Confirmed,Bluetongue,4,"domestic, cattle",11,1,,,,,,,
231048,OIE,41.92667,8.73694,Europe,France,Corse,PETRETO BICCHISANO,Centroid Admin1,17/08/2017,28/09/2017,Confirmed,Bluetongue,4,"domestic, cattle",38,1,,,,,,,
231047,OIE,41.92667,8.73694,Europe,France,Corse,GUAGNO,Centroid Admin1,10/08/2017,28/09/2017,Confirmed,Bluetongue,4,"domestic, cattle",74,1,,,,,,,
231046,OIE,41.92667,8.73694,Europe,France,Corse,OLMETO,Centroid Admin1,28/04/2017,28/09/2017,Confirmed,Bluetongue,4,"domestic, cattle",103,2,,,,,,,
231045,OIE,42.70083,9.45028,Europe,France,Corse,SAINT FLORENT,Centroid Admin1,26/04/2017,28/09/2017,Confirmed,Bluetongue,4,"domestic, cattle",62,1,,,,,,,
231044,OIE,40.7916,76.0822,Asia,Kyrgyzstan,Naryn,Kazybek ,Exact,01/09/2017,02/10/2017,Confirmed,Anthrax,,"domestic, horse",9,1,1,0,0,,0,0,0
231043,OIE,35.3417,24.2997,Europe,Greece,Kriti,Chania 11,Exact,22/09/2017,02/10/2017,Confirmed,West Nile Fever,,"domestic, horse",17,1,0,0,,,0,,
231042,OIE,50.187407,35.842528,Europe,Ukraine,Kharkivs'ka," Velyka Rohozyanka ",Exact,28/09/2017,02/10/2017,Confirmed,African swine fever,,"domestic, swine",116,1,1,115,,,0,,
231041,OIE,52.041667,22.802222,Europe,Poland,Lubeiskie,Manie,Exact,23/09/2017,29/09/2017,Confirmed,African swine fever,,"domestic, swine",30,1,0,30,,,0,,
231040,OIE,-33.938,-53.925,Americas,Uruguay,Rocha,Rocha,Unknown,22/09/2017,29/09/2017,Confirmed,Porcine reproductive and respiratory syndrome,,"domestic, swine",61,13,4,0,0,,0,,
231039,OIE,-34.556,-55.9504,Americas,Uruguay,Canelones,Canelones,Unknown,01/09/2017,29/09/2017,Confirmed,Porcine reproductive and respiratory syndrome,,"domestic, swine",100,83,,,,,0,,
231038,OIE,32.2453338646,34.9336386061,Asia,Israel,Central District," KEFAR HESS ",Exact,13/06/2017,26/09/2017,Confirmed,Newcastle disease,,"domestic, unspecified bird, environmental sample, unspecified bird",,,,,,,0,,
231037,OIE,33.0733185847,35.2941528501,Asia,Israel,Northern,EVEN MENAHEM,Exact,23/04/2017,26/09/2017,Confirmed,Newcastle disease,,"domestic, unspecified bird, environmental sample, unspecified bird",,,,,,,0,,
231036,OIE,33.0994694482,35.287752296,Asia,Israel,Northern,"KEFAR ROZENWALD(ZARIT), ",Exact,19/04/2017,26/09/2017,Confirmed,Newcastle disease,,"domestic, unspecified bird, environmental sample, unspecified bird",,,,,,,0,,
231035,OIE,31.7088119667,34.9447039057,Asia,Israel,Jerusalem," ZEKHARYA ",Exact,09/04/2017,26/09/2017,Confirmed,Newcastle disease,,"domestic, unspecified bird, environmental sample, unspecified bird",,,,,,,0,,
231034,OIE,32.9549853478,35.4565872414,Asia,Israel,Northern,KEFAR SHAMMAY ,Exact,03/04/2017,26/09/2017,Confirmed,Newcastle disease,,"domestic, unspecified bird, environmental sample, unspecified bird",,,,,,,0,,
231033,OIE,33.0670384955,35.1881383193,Asia,Israel,Northern," YA''ARA ",Exact,23/03/2017,26/09/2017,Confirmed,Newcastle disease,,"domestic, unspecified bird, environmental sample, unspecified bird",,,,,,,0,,
231032,OIE,32.9822289645,35.3261536208,Asia,Israel,Northern,PEQI''IN HADASHA ,Exact,19/03/2017,26/09/2017,Confirmed,Newcastle disease,,"domestic, unspecified bird, environmental sample, unspecified bird",,,,,,,0,,
231031,OIE,33.0084328638,35.2277421556,Asia,Israel,Northern," EN YA''AQOV ",Exact,14/03/2017,26/09/2017,Confirmed,Newcastle disease,,"domestic, unspecified bird, environmental sample, unspecified bird",,,,,,,0,,
231030,OIE,32.9326098386,35.3538839746,Asia,Israel,Northern,SHEZOR,Exact,02/03/2017,26/09/2017,Confirmed,Newcastle disease,,"domestic, unspecified bird, environmental sample, unspecified bird",,,,,,,0,,
231029,OIE,41.79107,25.50184,Europe,Bulgaria,Haskovo,Dolno Golemantsi,Exact,20/09/2017,21/09/2017,Confirmed,Newcastle disease,,"domestic, unspecified bird",100,78,78,22,0,,0,,
